fundo	parcela	lote	producto	dosis	volumen	area	toneladas
Mar Verde	PARCELA 35	L1157	ROBUST 5 SC	3.6	600	2.02	21.19678736
Mar Verde	PARCELA 35	L1157	ROXICOP	2	1000	2.02	21.19678736
Mar Verde	PARCELA 35	L1157	SHAOLIN	0.8	1000	2.02	21.19678736
Mar Verde	PARCELA 35	L1157	TACHIGAREN	2	100	2.02	21.19678736
Mar Verde	PARCELA 35	L1158	ACAPROX	3	2000	2.3	15.50943401
Mar Verde	PARCELA 35	L1158	ACARISIL 110 SC	0.6	2000	2.3	15.50943401
Mar Verde	PARCELA 35	L1158	ALG MARINA	3	800	2.3	15.50943401
Mar Verde	PARCELA 35	L1158	ALGASIL	1	800	2.3	15.50943401
Mar Verde	PARCELA 35	L1158	AMINOTERRA	3	800	4.6	15.50943401
Mar Verde	PARCELA 35	L1158	ARGENFRUT	18	1800	2.3	15.50943401
Mar Verde	PARCELA 35	L1158	BAMECTIN	1.5	2000	4.6	15.50943401
Mar Verde	PARCELA 35	L1158	BIOIL-S/ENHANCE	20	2000	2.3	15.50943401
Mar Verde	PARCELA 35	L1158	BONUM	0.7	933.3333333	4.6	15.50943401
Mar Verde	PARCELA 35	L1158	CALCI-B	3	800	2.3	15.50943401
Mar Verde	PARCELA 35	L1158	CHUNGAR	1.8	1800	2.3	15.50943401
Mar Verde	PARCELA 35	L1158	CITOBLOOM 2.4	1	800	6.9	15.50943401
Mar Verde	PARCELA 35	L1158	CROPS CANELA	1.602619048	1914.285714	20.63	15.50943401
Mar Verde	PARCELA 35	L1158	DOGMA	0.5	800	2.3	15.50943401
Mar Verde	PARCELA 35	L1158	EMACTIN 5% SG	0.8	2000	2.3	15.50943401
Mar Verde	PARCELA 35	L1158	EMBATE 480 SL	0.705	70.46	2.3	15.50943401
Mar Verde	PARCELA 35	L1158	EPINGLE 10 EC	2	2000	2.3	15.50943401
Mar Verde	PARCELA 35	L1158	ESENFOL CaB ZINC	3	800	2.3	15.50943401
Mar Verde	PARCELA 35	L1158	FAST THRU	0.26	1733.333333	9.2	15.50943401
Mar Verde	PARCELA 35	L1158	GF-120	1.6002	408.396	3.47	15.50943401
Mar Verde	PARCELA 35	L1158	GLADIADOR	1.911111111	1911.111111	9.2	15.50943401
Mar Verde	PARCELA 35	L1158	HIPOCLORITO SODIO 5%	0.119894737	2694.736842	18.5	15.50943401
Mar Verde	PARCELA 35	L1158	KELPURA	3	600	2.3	15.50943401
Mar Verde	PARCELA 35	L1158	KEYLATE BORO	2	800	2.3	15.50943401
Mar Verde	PARCELA 35	L1158	LICTHOR	4	100	6.9	15.50943401
Mar Verde	PARCELA 35	L1158	MAXI COVER	0.1852	1234.285714	41.4	15.50943401
Mar Verde	PARCELA 35	L1158	MICROCAT ZINC	0.6	800	2.3	15.50943401
Mar Verde	PARCELA 35	L1158	POTENSIL	2	2000	6.9	15.50943401
Mar Verde	PARCELA 35	L1158	ROBUST 5 SC	3.6	600	2.3	15.50943401
Mar Verde	PARCELA 35	L1158	ROXICOP	2	1000	2.3	15.50943401
Mar Verde	PARCELA 35	L1158	SHAOLIN	0.8	1000	2.3	15.50943401
Mar Verde	PARCELA 35	L1158	TACHIGAREN	2	100	2.3	15.50943401
Mar Verde	PARCELA 35	L1159	ACAPROX	3	2000	2.51	20.20364077
Mar Verde	PARCELA 35	L1159	ACARISIL 110 SC	0.6	2000	2.51	20.20364077
Mar Verde	PARCELA 35	L1159	ALG MARINA	3	800	2.51	20.20364077
Mar Verde	PARCELA 35	L1159	ALGASIL	1	800	2.51	20.20364077
Mar Verde	PARCELA 35	L1159	AMINOTERRA	3	800	5.02	20.20364077
Mar Verde	PARCELA 35	L1159	ARGENFRUT	18	1800	2.51	20.20364077
Mar Verde	PARCELA 35	L1159	BAMECTIN	1.5	2000	5.02	20.20364077
Mar Verde	PARCELA 35	L1159	BIOIL-S/ENHANCE	20	2000	2.51	20.20364077
Mar Verde	PARCELA 35	L1159	BONUM	0.7	933.3333333	5.02	20.20364077
Mar Verde	PARCELA 35	L1159	CALCI-B	3	800	2.51	20.20364077
Mar Verde	PARCELA 35	L1159	CHUNGAR	1.8	1800	2.51	20.20364077
Mar Verde	PARCELA 35	L1159	CITOBLOOM 2.4	1	800	7.53	20.20364077
Mar Verde	PARCELA 35	L1159	CROPS CANELA	1.602619048	1914.285714	22.52	20.20364077
Mar Verde	PARCELA 35	L1159	DOGMA	0.5	800	2.51	20.20364077
Mar Verde	PARCELA 35	L1159	EMACTIN 5% SG	0.8	2000	2.51	20.20364077
Mar Verde	PARCELA 35	L1159	EMBATE 480 SL	0.705	70.46	2.51	20.20364077
Mar Verde	PARCELA 35	L1159	EPINGLE 10 EC	2	2000	2.51	20.20364077
Mar Verde	PARCELA 35	L1159	ESENFOL CaB ZINC	3	800	2.51	20.20364077
Mar Verde	PARCELA 35	L1159	FAST THRU	0.26	1733.333333	10.04	20.20364077
Mar Verde	PARCELA 35	L1159	GF-120	1.5998	807.596	3.78	20.20364077
Mar Verde	PARCELA 35	L1159	GLADIADOR	1.911111111	1911.111111	10.04	20.20364077
Mar Verde	PARCELA 35	L1159	HIPOCLORITO SODIO 5%	0.119894737	2694.736842	20.18	20.20364077
Mar Verde	PARCELA 35	L1159	KELPURA	3	600	2.51	20.20364077
Mar Verde	PARCELA 35	L1159	KEYLATE BORO	2	800	2.51	20.20364077
Mar Verde	PARCELA 35	L1159	LICTHOR	4	100	7.53	20.20364077
Mar Verde	PARCELA 35	L1159	MAXI COVER	0.188388889	1255.555556	45.18	20.20364077
Mar Verde	PARCELA 35	L1159	MICROCAT ZINC	0.6	800	2.51	20.20364077
Mar Verde	PARCELA 35	L1159	POTENSIL	2	2000	7.53	20.20364077
Mar Verde	PARCELA 35	L1159	ROBUST 5 SC	3.6	600	2.51	20.20364077
Mar Verde	PARCELA 35	L1159	ROXICOP	2	1000	2.51	20.20364077
Mar Verde	PARCELA 35	L1159	SHAOLIN	0.8	1000	2.51	20.20364077
Mar Verde	PARCELA 35	L1159	TACHIGAREN	2	100	2.51	20.20364077
Mar Verde	PARCELA 35	L1160	ACAPROX	3	2000	2.51	15.21085573
Mar Verde	PARCELA 35	L1160	ACARISIL 110 SC	0.6	2000	2.51	15.21085573
Mar Verde	PARCELA 35	L1160	ALG MARINA	3	800	2.51	15.21085573
Mar Verde	PARCELA 35	L1160	ALGASIL	1	800	2.51	15.21085573
Mar Verde	PARCELA 35	L1160	AMINOTERRA	3	800	5.02	15.21085573
Mar Verde	PARCELA 35	L1160	ARGENFRUT	18	1800	2.51	15.21085573
Mar Verde	PARCELA 35	L1160	BAMECTIN	1.5	2000	5.02	15.21085573
Mar Verde	PARCELA 35	L1160	BIOIL-S/ENHANCE	20	2000	2.51	15.21085573
Mar Verde	PARCELA 35	L1160	BONUM	0.7	933.3333333	5.02	15.21085573
Mar Verde	PARCELA 35	L1160	CALCI-B	3	800	2.51	15.21085573
Mar Verde	PARCELA 35	L1160	CHUNGAR	1.8	1800	2.51	15.21085573
Mar Verde	PARCELA 35	L1160	CITOBLOOM 2.4	1	800	7.53	15.21085573
Mar Verde	PARCELA 35	L1160	CROPS CANELA	1.620681818	1918.181818	22.57	15.21085573
Mar Verde	PARCELA 35	L1160	DOGMA	0.5	800	2.51	15.21085573
Mar Verde	PARCELA 35	L1160	EMACTIN 5% SG	0.8	2000	2.51	15.21085573
Mar Verde	PARCELA 35	L1160	EMBATE 480 SL	0.705	70.46	2.51	15.21085573
Mar Verde	PARCELA 35	L1160	EPINGLE 10 EC	2	2000	2.51	15.21085573
Mar Verde	PARCELA 35	L1160	ESENFOL CaB ZINC	3	800	2.51	15.21085573
Mar Verde	PARCELA 35	L1160	FAST THRU	0.26	1733.333333	10.04	15.21085573
Mar Verde	PARCELA 35	L1160	GF-120	1.608181818	1457.998182	3.64	15.21085573
Mar Verde	PARCELA 35	L1160	GLADIADOR	1.911111111	1911.111111	10.04	15.21085573
Mar Verde	PARCELA 35	L1160	HIPOCLORITO SODIO 5%	0.11835	2660	20.18	15.21085573
Mar Verde	PARCELA 35	L1160	KELPURA	3	600	2.51	15.21085573
Mar Verde	PARCELA 35	L1160	KEYLATE BORO	2	800	2.51	15.21085573
Mar Verde	PARCELA 35	L1160	LICTHOR	4	100	7.53	15.21085573
Mar Verde	PARCELA 35	L1160	MAXI COVER	0.188388889	1255.555556	45.18	15.21085573
Mar Verde	PARCELA 35	L1160	MICROCAT ZINC	0.6	800	2.51	15.21085573
Mar Verde	PARCELA 35	L1160	POTENSIL	2	2000	7.53	15.21085573
Mar Verde	PARCELA 35	L1160	ROBUST 5 SC	3.6	600	2.51	15.21085573
Mar Verde	PARCELA 35	L1160	ROXICOP	2	1000	2.51	15.21085573
Mar Verde	PARCELA 35	L1160	SHAOLIN	0.8	1000	2.51	15.21085573
Mar Verde	PARCELA 35	L1160	TACHIGAREN	2	100	2.51	15.21085573
Mar Verde	PARCELA 35	L1161	ACAPROX	3	2000	2	18.98952083
Mar Verde	PARCELA 35	L1161	ACARISIL 110 SC	0.6	2000	2	18.98952083
Mar Verde	PARCELA 35	L1161	ACIDO FOSFORICO 85%	0.15	2000	0.6	18.98952083
Mar Verde	PARCELA 35	L1161	ALG MARINA	3	800	2	18.98952083
Mar Verde	PARCELA 35	L1161	ALGASIL	1	1400	2.6	18.98952083
Mar Verde	PARCELA 35	L1161	AMINOTERRA	3	800	4	18.98952083
Mar Verde	PARCELA 35	L1161	ARGENFRUT	18	1800	2	18.98952083
Mar Verde	PARCELA 35	L1161	BAMECTIN	1.5	2000	4	18.98952083
Mar Verde	PARCELA 35	L1161	BIOIL-S/ENHANCE	20	2000	2	18.98952083
Mar Verde	PARCELA 35	L1161	BONUM	0.7	933.3333333	4	18.98952083
Mar Verde	PARCELA 35	L1161	CALCI-B	3	800	2	18.98952083
Mar Verde	PARCELA 35	L1161	CHUNGAR	1.8	1800	2	18.98952083
Mar Verde	PARCELA 35	L1161	CITOBLOOM 2.4	1	800	6	18.98952083
Mar Verde	PARCELA 35	L1161	CLOSER 240 SC	0.601	2000	2	18.98952083
Mar Verde	PARCELA 35	L1161	CROPS CANELA	1.613421053	1905.263158	16	18.98952083
Mar Verde	PARCELA 35	L1161	DOGMA	0.5	800	2	18.98952083
Mar Verde	PARCELA 35	L1161	EMACTIN 5% SG	0.8	2000	2	18.98952083
Mar Verde	PARCELA 35	L1161	EMBATE 480 SL	0.687	68.73	2	18.98952083
Mar Verde	PARCELA 35	L1161	EPINGLE 10 EC	2	2000	2	18.98952083
Mar Verde	PARCELA 35	L1161	ESENFOL CaB ZINC	3	800	2	18.98952083
Mar Verde	PARCELA 35	L1161	FAST THRU	0.26	1733.333333	9.48	18.98952083
Mar Verde	PARCELA 35	L1161	GF-120	1.6	408.396	2.69	18.98952083
Mar Verde	PARCELA 35	L1161	GLADIADOR	1.911111111	1911.111111	8	18.98952083
Mar Verde	PARCELA 35	L1161	HIPOCLORITO SODIO 5%	0.126705882	2847.058824	17.58	18.98952083
Mar Verde	PARCELA 35	L1161	KELPURA	3	600	2	18.98952083
Mar Verde	PARCELA 35	L1161	KEYLATE BORO	2	800	2	18.98952083
Mar Verde	PARCELA 35	L1161	LICTHOR	4	100	6	18.98952083
Mar Verde	PARCELA 35	L1161	MAXI COVER	0.191324324	1275.675676	38	18.98952083
Mar Verde	PARCELA 35	L1161	MICROCAT ZINC	0.6	800	2	18.98952083
Mar Verde	PARCELA 35	L1161	POTENSIL	2	2000	7.48	18.98952083
Mar Verde	PARCELA 35	L1161	ROBUST 5 SC	3	600	2	18.98952083
Mar Verde	PARCELA 35	L1161	ROXICOP	2	1000	2	18.98952083
Mar Verde	PARCELA 35	L1161	SHAOLIN	0.8	1000	2	18.98952083
Mar Verde	PARCELA 35	L1161	TACHIGAREN	2	100	2	18.98952083
Mar Verde	PARCELA 35	L1162	ACAPROX	3	2000	1.81	16.78318832
Mar Verde	PARCELA 35	L1162	ACARISIL 110 SC	0.6	2000	1.81	16.78318832
Mar Verde	PARCELA 35	L1162	ACIDO FOSFORICO 85%	0.15	2000	0.6	16.78318832
Mar Verde	PARCELA 35	L1162	ALG MARINA	3	800	1.81	16.78318832
Mar Verde	PARCELA 35	L1162	ALGASIL	1	1400	2.41	16.78318832
Mar Verde	PARCELA 35	L1162	AMINOTERRA	3	800	3.62	16.78318832
Mar Verde	PARCELA 35	L1162	ARGENFRUT	18	1800	1.81	16.78318832
Mar Verde	PARCELA 35	L1162	BAMECTIN	1.5	2000	3.62	16.78318832
Mar Verde	PARCELA 35	L1162	BIOIL-S/ENHANCE	20	2000	1.81	16.78318832
Mar Verde	PARCELA 35	L1162	BONUM	0.7	933.3333333	3.62	16.78318832
Mar Verde	PARCELA 35	L1162	CALCI-B	3	800	1.81	16.78318832
Mar Verde	PARCELA 35	L1162	CHUNGAR	1.8	1800	1.81	16.78318832
Mar Verde	PARCELA 35	L1162	CITOBLOOM 2.4	1	800	5.43	16.78318832
Mar Verde	PARCELA 35	L1162	CLOSER 240 SC	0.601	2000	1.81	16.78318832
Mar Verde	PARCELA 35	L1162	CROPS CANELA	1.613421053	1905.263158	14.48	16.78318832
Mar Verde	PARCELA 35	L1162	DOGMA	0.5	800	1.81	16.78318832
Mar Verde	PARCELA 35	L1162	EMACTIN 5% SG	0.8	2000	1.81	16.78318832
Mar Verde	PARCELA 35	L1162	EMBATE 480 SL	0.696	69.595	1.81	16.78318832
Mar Verde	PARCELA 35	L1162	EPINGLE 10 EC	2	2000	1.81	16.78318832
Mar Verde	PARCELA 35	L1162	ESENFOL CaB ZINC	3	800	1.81	16.78318832
Mar Verde	PARCELA 35	L1162	FAST THRU	0.26	1733.333333	8.72	16.78318832
Mar Verde	PARCELA 35	L1162	GF-120	1.600571429	295.14	6.33	16.78318832
Mar Verde	PARCELA 35	L1162	GLADIADOR	1.911111111	1911.111111	7.24	16.78318832
Mar Verde	PARCELA 35	L1162	HIPOCLORITO SODIO 5%	0.126705882	2847.058824	16.06	16.78318832
Mar Verde	PARCELA 35	L1162	KELPURA	3	600	1.81	16.78318832
Mar Verde	PARCELA 35	L1162	KEYLATE BORO	2	800	1.81	16.78318832
Mar Verde	PARCELA 35	L1162	LICTHOR	4	100	5.43	16.78318832
Mar Verde	PARCELA 35	L1162	MAXI COVER	0.191324324	1275.675676	34.39	16.78318832
Mar Verde	PARCELA 35	L1162	MICROCAT ZINC	0.6	800	1.81	16.78318832
Mar Verde	PARCELA 35	L1162	POTENSIL	2	2000	6.91	16.78318832
Mar Verde	PARCELA 35	L1162	ROBUST 5 SC	3	600	1.81	16.78318832
Mar Verde	PARCELA 35	L1162	ROXICOP	2	1000	1.81	16.78318832
Mar Verde	PARCELA 35	L1162	SHAOLIN	0.8	1000	1.81	16.78318832
Mar Verde	PARCELA 35	L1162	TACHIGAREN	2	100	1.81	16.78318832
Mar Verde	PARCELA 35	L1163	ACAPROX	3	2000	2.06	15.65827052
Mar Verde	PARCELA 35	L1163	ACARISIL 110 SC	0.6	2000	2.06	15.65827052
Mar Verde	PARCELA 35	L1163	ACIDO FOSFORICO 85%	0.15	2000	0.6	15.65827052
Mar Verde	PARCELA 35	L1163	ALG MARINA	3	800	2.06	15.65827052
Mar Verde	PARCELA 35	L1163	ALGASIL	1	1400	2.66	15.65827052
Mar Verde	PARCELA 35	L1163	AMINOTERRA	3	800	4.12	15.65827052
Mar Verde	PARCELA 35	L1163	ARGENFRUT	18	1800	2.06	15.65827052
Mar Verde	PARCELA 35	L1163	BAMECTIN	1.5	2000	4.12	15.65827052
Mar Verde	PARCELA 35	L1163	BIOIL-S/ENHANCE	20	2000	2.06	15.65827052
Mar Verde	PARCELA 35	L1163	BONUM	0.7	933.3333333	4.12	15.65827052
Mar Verde	PARCELA 35	L1163	CALCI-B	3	800	2.06	15.65827052
Mar Verde	PARCELA 35	L1163	CHUNGAR	1.8	1800	2.06	15.65827052
Mar Verde	PARCELA 35	L1163	CITOBLOOM 2.4	1	800	6.18	15.65827052
Mar Verde	PARCELA 35	L1163	CLOSER 240 SC	0.601	2000	2.06	15.65827052
Mar Verde	PARCELA 35	L1163	CROPS CANELA	1.613421053	1905.263158	16.48	15.65827052
Mar Verde	PARCELA 35	L1163	DOGMA	0.5	800	2.06	15.65827052
Mar Verde	PARCELA 35	L1163	EMACTIN 5% SG	0.8	2000	2.06	15.65827052
Mar Verde	PARCELA 35	L1163	EMBATE 480 SL	0.705	70.46	2.06	15.65827052
Mar Verde	PARCELA 35	L1163	EPINGLE 10 EC	2	2000	2.06	15.65827052
Mar Verde	PARCELA 35	L1163	ESENFOL CaB ZINC	3	800	2.06	15.65827052
Mar Verde	PARCELA 35	L1163	FAST THRU	0.26	1733.333333	9.72	15.65827052
Mar Verde	PARCELA 35	L1163	GF-120	1.6	807.596	3.11	15.65827052
Mar Verde	PARCELA 35	L1163	GLADIADOR	1.911111111	1911.111111	8.24	15.65827052
Mar Verde	PARCELA 35	L1163	HIPOCLORITO SODIO 5%	0.126705882	2847.058824	18.06	15.65827052
Mar Verde	PARCELA 35	L1163	KELPURA	3	600	2.06	15.65827052
Mar Verde	PARCELA 35	L1163	KEYLATE BORO	2	800	2.06	15.65827052
Mar Verde	PARCELA 35	L1163	LICTHOR	4	100	6.18	15.65827052
Mar Verde	PARCELA 35	L1163	MAXI COVER	0.191324324	1275.675676	39.14	15.65827052
Mar Verde	PARCELA 35	L1163	MICROCAT ZINC	0.6	800	2.06	15.65827052
Mar Verde	PARCELA 35	L1163	POTENSIL	2	2000	7.66	15.65827052
Mar Verde	PARCELA 35	L1163	ROBUST 5 SC	3	600	2.06	15.65827052
Mar Verde	PARCELA 35	L1163	ROXICOP	2	1000	2.06	15.65827052
Mar Verde	PARCELA 35	L1163	SHAOLIN	0.8	1000	2.06	15.65827052
Mar Verde	PARCELA 35	L1163	TACHIGAREN	2	100	2.06	15.65827052
Mar Verde	PARCELA 35	L1164	ACAPROX	3	2000	2.25	19.72140424
Mar Verde	PARCELA 35	L1164	ACARISIL 110 SC	0.6	2000	2.25	19.72140424
Mar Verde	PARCELA 35	L1164	ACIDO FOSFORICO 85%	0.15	2000	0.6	19.72140424
Mar Verde	PARCELA 35	L1164	ALG MARINA	3	800	2.25	19.72140424
Mar Verde	PARCELA 35	L1164	ALGASIL	1	1400	2.85	19.72140424
Mar Verde	PARCELA 35	L1164	AMINOTERRA	3	800	4.5	19.72140424
Mar Verde	PARCELA 35	L1164	ARGENFRUT	18	1800	2.25	19.72140424
Mar Verde	PARCELA 35	L1164	BAMECTIN	1.5	2000	4.5	19.72140424
Mar Verde	PARCELA 35	L1164	BIOIL-S/ENHANCE	20	2000	2.25	19.72140424
Mar Verde	PARCELA 35	L1164	BONUM	0.7	933.3333333	4.5	19.72140424
Mar Verde	PARCELA 35	L1164	CALCI-B	3	800	2.25	19.72140424
Mar Verde	PARCELA 35	L1164	CHUNGAR	1.8	1800	2.25	19.72140424
Mar Verde	PARCELA 35	L1164	CITOBLOOM 2.4	1	800	6.75	19.72140424
Mar Verde	PARCELA 35	L1164	CLOSER 240 SC	0.601	2000	2.25	19.72140424
Mar Verde	PARCELA 35	L1164	CROPS CANELA	1.613421053	1905.263158	18	19.72140424
Mar Verde	PARCELA 35	L1164	DOGMA	0.5	800	2.25	19.72140424
Mar Verde	PARCELA 35	L1164	EMACTIN 5% SG	0.8	2000	2.25	19.72140424
Mar Verde	PARCELA 35	L1164	EMBATE 480 SL	0.705	70.46	2.25	19.72140424
Mar Verde	PARCELA 35	L1164	EPINGLE 10 EC	2	2000	2.25	19.72140424
Mar Verde	PARCELA 35	L1164	ESENFOL CaB ZINC	3	800	2.25	19.72140424
Mar Verde	PARCELA 35	L1164	FAST THRU	0.26	1733.333333	10.48	19.72140424
Mar Verde	PARCELA 35	L1164	GF-120	1.600142857	863.14	6.18	19.72140424
Mar Verde	PARCELA 35	L1164	GLADIADOR	1.911111111	1911.111111	9	19.72140424
Mar Verde	PARCELA 35	L1164	HIPOCLORITO SODIO 5%	0.126705882	2847.058824	19.58	19.72140424
Mar Verde	PARCELA 35	L1164	KELPURA	3	600	2.25	19.72140424
Mar Verde	PARCELA 35	L1164	KEYLATE BORO	2	800	2.25	19.72140424
Mar Verde	PARCELA 35	L1164	LICTHOR	4	100	6.75	19.72140424
Mar Verde	PARCELA 35	L1164	MAXI COVER	0.191324324	1275.675676	42.75	19.72140424
Mar Verde	PARCELA 35	L1164	MICROCAT ZINC	0.6	800	2.25	19.72140424
Mar Verde	PARCELA 35	L1164	POTENSIL	2	2000	8.23	19.72140424
Mar Verde	PARCELA 35	L1164	ROBUST 5 SC	3	600	2.25	19.72140424
Mar Verde	PARCELA 35	L1164	ROXICOP	2	1000	2.25	19.72140424
Mar Verde	PARCELA 35	L1164	SHAOLIN	0.8	1000	2.25	19.72140424
Mar Verde	PARCELA 35	L1164	TACHIGAREN	2	100	2.25	19.72140424
Mar Verde	PARCELA 35	L1165	ACAPROX	3	2000	2.25	18.15186207
Mar Verde	PARCELA 35	L1165	ACARISIL 110 SC	0.6	2000	2.25	18.15186207
Mar Verde	PARCELA 35	L1165	ACIDO FOSFORICO 85%	0.15	2000	0.6	18.15186207
Mar Verde	PARCELA 35	L1165	ALG MARINA	3	800	2.25	18.15186207
Mar Verde	PARCELA 35	L1165	ALGASIL	1	1400	2.85	18.15186207
Mar Verde	PARCELA 35	L1165	AMINOTERRA	3	800	4.5	18.15186207
Mar Verde	PARCELA 35	L1165	ARGENFRUT	18	1800	2.25	18.15186207
Mar Verde	PARCELA 35	L1165	BAMECTIN	1.5	2000	4.5	18.15186207
Mar Verde	PARCELA 35	L1165	BIOIL-S/ENHANCE	20	2000	2.25	18.15186207
Mar Verde	PARCELA 35	L1165	BONUM	0.7	933.3333333	4.5	18.15186207
Mar Verde	PARCELA 35	L1165	CALCI-B	3	800	2.25	18.15186207
Mar Verde	PARCELA 35	L1165	CHUNGAR	1.8	1800	2.25	18.15186207
Mar Verde	PARCELA 35	L1165	CITOBLOOM 2.4	1	800	6.75	18.15186207
Mar Verde	PARCELA 35	L1165	CLOSER 240 SC	0.601	2000	2.25	18.15186207
Mar Verde	PARCELA 35	L1165	CROPS CANELA	1.613421053	1905.263158	18	18.15186207
Mar Verde	PARCELA 35	L1165	DOGMA	0.5	800	2.25	18.15186207
Mar Verde	PARCELA 35	L1165	EMACTIN 5% SG	0.8	2000	2.25	18.15186207
Mar Verde	PARCELA 35	L1165	EMBATE 480 SL	0.705	70.46	2.25	18.15186207
Mar Verde	PARCELA 35	L1165	EPINGLE 10 EC	2	2000	2.25	18.15186207
Mar Verde	PARCELA 35	L1165	ESENFOL CaB ZINC	3	800	2.25	18.15186207
Mar Verde	PARCELA 35	L1165	FAST THRU	0.26	1733.333333	10.49	18.15186207
Mar Verde	PARCELA 35	L1165	GF-120	1.607076923	1541.383077	4.35	18.15186207
Mar Verde	PARCELA 35	L1165	GLADIADOR	1.911111111	1911.111111	9	18.15186207
Mar Verde	PARCELA 35	L1165	HIPOCLORITO SODIO 5%	0.126705882	2847.058824	19.59	18.15186207
Mar Verde	PARCELA 35	L1165	KELPURA	3	600	2.25	18.15186207
Mar Verde	PARCELA 35	L1165	KEYLATE BORO	2	800	2.25	18.15186207
Mar Verde	PARCELA 35	L1165	LICTHOR	4	100	6.75	18.15186207
Mar Verde	PARCELA 35	L1165	MAXI COVER	0.191324324	1275.675676	42.75	18.15186207
Mar Verde	PARCELA 35	L1165	MICROCAT ZINC	0.6	800	2.25	18.15186207
Mar Verde	PARCELA 35	L1165	POTENSIL	2	2000	8.24	18.15186207
Mar Verde	PARCELA 35	L1165	ROBUST 5 SC	3	600	2.25	18.15186207
Mar Verde	PARCELA 35	L1165	ROXICOP	2	1000	2.25	18.15186207
Mar Verde	PARCELA 35	L1165	SHAOLIN	0.8	1000	2.25	18.15186207
Mar Verde	PARCELA 35	L1165	TACHIGAREN	2	100	2.25	18.15186207
Mar Verde	PARCELA 35	L1166	ACAPROX	3	2000	2.08	24.13060818
Mar Verde	PARCELA 35	L1166	ACARISIL 110 SC	0.6	2000	2.08	24.13060818
Mar Verde	PARCELA 35	L1166	ALG MARINA	3	800	2.08	24.13060818
Mar Verde	PARCELA 35	L1166	ALGASIL	1	800	2.08	24.13060818
Mar Verde	PARCELA 35	L1166	AMINOTERRA	3	800	4.16	24.13060818
Mar Verde	PARCELA 35	L1166	ARGENFRUT	18	1800	2.08	24.13060818
Mar Verde	PARCELA 35	L1166	BAMECTIN	1.5	2000	4.35	24.13060818
Mar Verde	PARCELA 35	L1166	BIOIL-S/ENHANCE	20	2000	2.08	24.13060818
Mar Verde	PARCELA 35	L1166	BONUM	0.675	900.25	4.41	24.13060818
Mar Verde	PARCELA 35	L1166	CALCI-B	3	800	2.08	24.13060818
Mar Verde	PARCELA 35	L1166	CHUNGAR	1.8	1800	2.08	24.13060818
Mar Verde	PARCELA 35	L1166	CITOBLOOM 2.4	1	800	6.24	24.13060818
Mar Verde	PARCELA 35	L1166	CROPS CANELA	1.588	1905.263158	18.72	24.13060818
Mar Verde	PARCELA 35	L1166	DOGMA	0.5	800	2.08	24.13060818
Mar Verde	PARCELA 35	L1166	EMACTIN 5% SG	0.799666667	2000	2.08	24.13060818
Mar Verde	PARCELA 35	L1166	EMBATE 480 SL	0.647	64.72	2.08	24.13060818
Mar Verde	PARCELA 35	L1166	EPINGLE 10 EC	2	2000	2.08	24.13060818
Mar Verde	PARCELA 35	L1166	ESENFOL CaB ZINC	3	800	2.08	24.13060818
Mar Verde	PARCELA 35	L1166	FAST THRU	0.274285714	1828.571429	10.4	24.13060818
Mar Verde	PARCELA 35	L1166	GF-120	1.6	408.396	3.12	24.13060818
Mar Verde	PARCELA 35	L1166	GLADIADOR	1.888888889	1888.888889	8.32	24.13060818
Mar Verde	PARCELA 35	L1166	HIPOCLORITO SODIO 5%	0.079608696	1791.304348	18.72	24.13060818
Mar Verde	PARCELA 35	L1166	KELPURA	3	600	2.08	24.13060818
Mar Verde	PARCELA 35	L1166	KEYLATE BORO	2	800	2.08	24.13060818
Mar Verde	PARCELA 35	L1166	LICTHOR	4	100	6.24	24.13060818
Mar Verde	PARCELA 35	L1166	MAXI COVER	0.180025	1200.025	37.63	24.13060818
Mar Verde	PARCELA 35	L1166	MICROCAT ZINC	0.6	800	2.08	24.13060818
Mar Verde	PARCELA 35	L1166	POTENSIL	2	2000	8.32	24.13060818
Mar Verde	PARCELA 35	L1166	ROBUST 5 SC	3	600	2.72	24.13060818
Mar Verde	PARCELA 35	L1166	ROXICOP	2	1000	0.32	24.13060818
Mar Verde	PARCELA 35	L1166	SHAOLIN	0.8	1000	2.08	24.13060818
Mar Verde	PARCELA 35	L1166	TACHIGAREN	2	100	2.08	24.13060818
Mar Verde	PARCELA 35	L1166	TRONKAL	0.5	800	1.51	24.13060818
Mar Verde	PARCELA 35	L1167	ACAPROX	3	2000	1.88	25.08579488
Mar Verde	PARCELA 35	L1167	ACARISIL 110 SC	0.6	2000	1.88	25.08579488
Mar Verde	PARCELA 35	L1167	ALG MARINA	3	800	1.88	25.08579488
Mar Verde	PARCELA 35	L1167	ALGASIL	1	800	1.88	25.08579488
Mar Verde	PARCELA 35	L1167	AMINOTERRA	3	800	3.76	25.08579488
Mar Verde	PARCELA 35	L1167	ARGENFRUT	18	1800	1.88	25.08579488
Mar Verde	PARCELA 35	L1167	BAMECTIN	1.5	2000	3.76	25.08579488
Mar Verde	PARCELA 35	L1167	BIOIL-S/ENHANCE	20	2000	1.88	25.08579488
Mar Verde	PARCELA 35	L1167	BONUM	0.675	900.25	4.01	25.08579488
Mar Verde	PARCELA 35	L1167	CALCI-B	3	800	1.88	25.08579488
